timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1633734319974,136,HTTP Request-0,301,Moved Permanently,Thread Group 1-61,text,true,,759,121,5,5,https://google.com/classroom,136,0,107
1633734320110,134,HTTP Request-1,301,Moved Permanently,Thread Group 1-61,text,true,,754,125,5,5,https://www.google.com/classroom,134,0,106
1633734320244,1922,HTTP Request-2,302,Moved Temporarily,Thread Group 1-61,text,true,,1728,122,5,5,https://classroom.google.com/,1907,0,108
1633734322167,311,HTTP Request-3,200,OK,Thread Group 1-61,text,true,,101750,251,5,5,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,212,0,100
1633734320973,1547,HTTP Request,200,OK,Thread Group 1-63,text,true,,104893,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,137,0,107
1633734320973,137,HTTP Request-0,301,Moved Permanently,Thread Group 1-63,text,true,,759,121,4,4,https://google.com/classroom,137,0,107
1633734321111,151,HTTP Request-1,301,Moved Permanently,Thread Group 1-63,text,true,,754,125,4,4,https://www.google.com/classroom,151,0,121
1633734321263,883,HTTP Request-2,302,Moved Temporarily,Thread Group 1-63,text,true,,1728,122,4,4,https://classroom.google.com/,882,0,126
1633734322146,374,HTTP Request-3,200,OK,Thread Group 1-63,text,true,,101652,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,232,0,117
1633734321474,1435,HTTP Request,200,OK,Thread Group 1-64,text,true,,104897,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,140,0,111
1633734321474,140,HTTP Request-0,301,Moved Permanently,Thread Group 1-64,text,true,,759,121,3,3,https://google.com/classroom,140,0,111
1633734321614,148,HTTP Request-1,301,Moved Permanently,Thread Group 1-64,text,true,,754,125,3,3,https://www.google.com/classroom,148,0,118
1633734321762,769,HTTP Request-2,302,Moved Temporarily,Thread Group 1-64,text,true,,1728,122,3,3,https://classroom.google.com/,769,0,111
1633734322532,377,HTTP Request-3,200,OK,Thread Group 1-64,text,true,,101656,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,224,0,110
1633734321989,1560,HTTP Request,200,OK,Thread Group 1-65,text,true,,105023,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,138,0,109
1633734321989,138,HTTP Request-0,301,Moved Permanently,Thread Group 1-65,text,true,,759,121,4,4,https://google.com/classroom,138,0,109
1633734322127,138,HTTP Request-1,301,Moved Permanently,Thread Group 1-65,text,true,,754,125,4,4,https://www.google.com/classroom,138,0,109
1633734322265,916,HTTP Request-2,302,Moved Temporarily,Thread Group 1-65,text,true,,1728,122,4,4,https://classroom.google.com/,900,0,110
1633734323182,367,HTTP Request-3,200,OK,Thread Group 1-65,text,true,,101782,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,236,0,112
1633734322473,1442,HTTP Request,200,OK,Thread Group 1-66,text,true,,105163,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,126,0,96
1633734322473,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-66,text,true,,759,121,3,3,https://google.com/classroom,126,0,96
1633734322599,150,HTTP Request-1,301,Moved Permanently,Thread Group 1-66,text,true,,754,125,3,3,https://www.google.com/classroom,150,0,121
1633734322750,783,HTTP Request-2,302,Moved Temporarily,Thread Group 1-66,text,true,,1728,122,3,3,https://classroom.google.com/,783,0,126
1633734323534,381,HTTP Request-3,200,OK,Thread Group 1-66,text,true,,101922,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,226,0,106
1633734322972,1594,HTTP Request,200,OK,Thread Group 1-67,text,true,,105358,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,138,0,110
1633734322972,138,HTTP Request-0,301,Moved Permanently,Thread Group 1-67,text,true,,759,121,4,4,https://google.com/classroom,138,0,110
1633734323110,143,HTTP Request-1,301,Moved Permanently,Thread Group 1-67,text,true,,754,125,4,4,https://www.google.com/classroom,143,0,114
1633734323254,916,HTTP Request-2,302,Moved Temporarily,Thread Group 1-67,text,true,,1728,122,4,4,https://classroom.google.com/,916,0,115
1633734324171,395,HTTP Request-3,200,OK,Thread Group 1-67,text,true,,102117,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,242,0,107
1633734323473,1720,HTTP Request,200,OK,Thread Group 1-68,text,true,,104746,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,123,0,94
1633734323473,123,HTTP Request-0,301,Moved Permanently,Thread Group 1-68,text,true,,759,121,4,4,https://google.com/classroom,123,0,94
1633734323596,154,HTTP Request-1,301,Moved Permanently,Thread Group 1-68,text,true,,754,125,4,4,https://www.google.com/classroom,154,0,108
1633734323750,1064,HTTP Request-2,302,Moved Temporarily,Thread Group 1-68,text,true,,1728,122,4,4,https://classroom.google.com/,1052,0,107
1633734324815,378,HTTP Request-3,200,OK,Thread Group 1-68,text,true,,101505,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,237,0,118
1633734323973,1836,HTTP Request,200,OK,Thread Group 1-69,text,true,,105727,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,151,0,122
1633734323973,151,HTTP Request-0,301,Moved Permanently,Thread Group 1-69,text,true,,759,121,4,4,https://google.com/classroom,151,0,122
1633734324125,152,HTTP Request-1,301,Moved Permanently,Thread Group 1-69,text,true,,754,125,4,4,https://www.google.com/classroom,152,0,124
1633734324277,1152,HTTP Request-2,302,Moved Temporarily,Thread Group 1-69,text,true,,1728,122,4,4,https://classroom.google.com/,1151,0,119
1633734325429,380,HTTP Request-3,200,OK,Thread Group 1-69,text,true,,102486,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,238,0,119
1633734324474,1430,HTTP Request,200,OK,Thread Group 1-70,text,true,,104702,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,124,0,95
1633734324474,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-70,text,true,,759,121,3,3,https://google.com/classroom,124,0,95
1633734324598,151,HTTP Request-1,301,Moved Permanently,Thread Group 1-70,text,true,,754,125,3,3,https://www.google.com/classroom,151,0,123
1633734324750,772,HTTP Request-2,302,Moved Temporarily,Thread Group 1-70,text,true,,1728,122,3,3,https://classroom.google.com/,772,0,112
1633734325522,382,HTTP Request-3,200,OK,Thread Group 1-70,text,true,,101461,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,241,0,119
1633734324973,1504,HTTP Request,200,OK,Thread Group 1-71,text,true,,105119,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,140,0,110
1633734324973,140,HTTP Request-0,301,Moved Permanently,Thread Group 1-71,text,true,,759,121,4,4,https://google.com/classroom,140,0,110
1633734325113,136,HTTP Request-1,301,Moved Permanently,Thread Group 1-71,text,true,,754,125,4,4,https://www.google.com/classroom,136,0,107
1633734325249,919,HTTP Request-2,302,Moved Temporarily,Thread Group 1-71,text,true,,1728,122,4,4,https://classroom.google.com/,903,0,110
1633734326169,308,HTTP Request-3,200,OK,Thread Group 1-71,text,true,,101878,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,227,0,121
1633734325472,1422,HTTP Request,200,OK,Thread Group 1-72,text,true,,105035,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,124,0,95
1633734325472,124,HTTP Request-0,301,Moved Permanently,Thread Group 1-72,text,true,,759,121,3,3,https://google.com/classroom,124,0,95
1633734325596,139,HTTP Request-1,301,Moved Permanently,Thread Group 1-72,text,true,,754,125,3,3,https://www.google.com/classroom,139,0,108
1633734325735,775,HTTP Request-2,302,Moved Temporarily,Thread Group 1-72,text,true,,1728,122,3,3,https://classroom.google.com/,762,0,97
1633734326511,383,HTTP Request-3,200,OK,Thread Group 1-72,text,true,,101794,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,241,0,113
1633734325973,1543,HTTP Request,200,OK,Thread Group 1-73,text,true,,104942,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,136,0,107
1633734325973,136,HTTP Request-0,301,Moved Permanently,Thread Group 1-73,text,true,,759,121,4,4,https://google.com/classroom,136,0,107
1633734326109,149,HTTP Request-1,301,Moved Permanently,Thread Group 1-73,text,true,,754,125,4,4,https://www.google.com/classroom,149,0,119
1633734326258,871,HTTP Request-2,302,Moved Temporarily,Thread Group 1-73,text,true,,1728,122,4,4,https://classroom.google.com/,871,0,107
1633734327130,386,HTTP Request-3,200,OK,Thread Group 1-73,text,true,,101701,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,244,0,124
1633734326473,1465,HTTP Request,200,OK,Thread Group 1-74,text,true,,104989,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,135,0,107
1633734326473,135,HTTP Request-0,301,Moved Permanently,Thread Group 1-74,text,true,,759,121,3,3,https://google.com/classroom,135,0,107
1633734326608,151,HTTP Request-1,301,Moved Permanently,Thread Group 1-74,text,true,,754,125,3,3,https://www.google.com/classroom,151,0,120
1633734326759,770,HTTP Request-2,302,Moved Temporarily,Thread Group 1-74,text,true,,1728,122,3,3,https://classroom.google.com/,770,0,111
1633734327530,408,HTTP Request-3,200,OK,Thread Group 1-74,text,true,,101748,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,256,0,120
1633734327483,928,HTTP Request,200,OK,Thread Group 1-76,text,true,,105662,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,123,0,94
1633734327483,123,HTTP Request-0,301,Moved Permanently,Thread Group 1-76,text,true,,759,121,3,3,https://google.com/classroom,123,0,94
1633734327606,150,HTTP Request-1,301,Moved Permanently,Thread Group 1-76,text,true,,754,125,3,3,https://www.google.com/classroom,150,0,118
1633734327756,269,HTTP Request-2,302,Moved Temporarily,Thread Group 1-76,text,true,,1728,122,3,3,https://classroom.google.com/,269,0,95
1633734328026,385,HTTP Request-3,200,OK,Thread Group 1-76,text,true,,102421,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,228,0,108
1633734326973,1548,HTTP Request,200,OK,Thread Group 1-75,text,true,,104849,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,136,0,107
1633734326973,136,HTTP Request-0,301,Moved Permanently,Thread Group 1-75,text,true,,759,121,3,3,https://google.com/classroom,136,0,107
1633734327109,153,HTTP Request-1,301,Moved Permanently,Thread Group 1-75,text,true,,754,125,3,3,https://www.google.com/classroom,153,0,123
1633734327262,896,HTTP Request-2,302,Moved Temporarily,Thread Group 1-75,text,true,,1728,122,3,3,https://classroom.google.com/,896,0,109
1633734328159,362,HTTP Request-3,200,OK,Thread Group 1-75,text,true,,101608,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,219,0,108
1633734327981,1459,HTTP Request,200,OK,Thread Group 1-77,text,true,,105022,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,135,0,107
1633734327981,135,HTTP Request-0,301,Moved Permanently,Thread Group 1-77,text,true,,759,121,3,3,https://google.com/classroom,135,0,107
1633734328117,145,HTTP Request-1,301,Moved Permanently,Thread Group 1-77,text,true,,754,125,3,3,https://www.google.com/classroom,145,0,115
1633734328262,796,HTTP Request-2,302,Moved Temporarily,Thread Group 1-77,text,true,,1728,122,3,3,https://classroom.google.com/,789,0,115
1633734329059,381,HTTP Request-3,200,OK,Thread Group 1-77,text,true,,101781,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,229,0,118
1633734328474,1594,HTTP Request,200,OK,Thread Group 1-78,text,true,,105166,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,126,0,98
1633734328474,126,HTTP Request-0,301,Moved Permanently,Thread Group 1-78,text,true,,759,121,4,4,https://google.com/classroom,126,0,98
1633734328601,152,HTTP Request-1,301,Moved Permanently,Thread Group 1-78,text,true,,754,125,4,4,https://www.google.com/classroom,152,0,123
1633734328754,940,HTTP Request-2,302,Moved Temporarily,Thread Group 1-78,text,true,,1728,122,4,4,https://classroom.google.com/,930,0,119
1633734329695,373,HTTP Request-3,200,OK,Thread Group 1-78,text,true,,101925,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,228,0,110
1633734328973,1389,HTTP Request,200,OK,Thread Group 1-79,text,true,,104963,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,136,0,107
1633734328973,136,HTTP Request-0,301,Moved Permanently,Thread Group 1-79,text,true,,759,121,3,3,https://google.com/classroom,136,0,107
1633734329109,128,HTTP Request-1,301,Moved Permanently,Thread Group 1-79,text,true,,754,125,3,3,https://www.google.com/classroom,128,0,100
1633734329238,768,HTTP Request-2,302,Moved Temporarily,Thread Group 1-79,text,true,,1728,122,3,3,https://classroom.google.com/,768,0,106
1633734330007,355,HTTP Request-3,200,OK,Thread Group 1-79,text,true,,101722,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,215,0,101
1633734329473,1499,HTTP Request,200,OK,Thread Group 1-80,text,true,,104646,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,136,0,107
1633734329473,136,HTTP Request-0,301,Moved Permanently,Thread Group 1-80,text,true,,759,121,3,3,https://google.com/classroom,136,0,107
1633734329609,152,HTTP Request-1,301,Moved Permanently,Thread Group 1-80,text,true,,754,125,3,3,https://www.google.com/classroom,152,0,120
1633734329762,889,HTTP Request-2,302,Moved Temporarily,Thread Group 1-80,text,true,,1728,122,3,3,https://classroom.google.com/,876,0,107
1633734330652,321,HTTP Request-3,200,OK,Thread Group 1-80,text,true,,101405,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,233,0,112
1633734329973,1804,HTTP Request,200,OK,Thread Group 1-81,text,true,,105117,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,121,0,94
1633734329973,121,HTTP Request-0,301,Moved Permanently,Thread Group 1-81,text,true,,759,121,4,4,https://google.com/classroom,121,0,94
1633734330095,152,HTTP Request-1,301,Moved Permanently,Thread Group 1-81,text,true,,754,125,4,4,https://www.google.com/classroom,152,0,122
1633734330249,1135,HTTP Request-2,302,Moved Temporarily,Thread Group 1-81,text,true,,1728,122,4,4,https://classroom.google.com/,1127,0,100
1633734331384,394,HTTP Request-3,200,OK,Thread Group 1-81,text,true,,101876,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,254,0,113
1633734330474,1467,HTTP Request,200,OK,Thread Group 1-82,text,true,,105162,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,140,0,112
1633734330474,140,HTTP Request-0,301,Moved Permanently,Thread Group 1-82,text,true,,759,121,3,3,https://google.com/classroom,140,0,112
1633734330615,147,HTTP Request-1,301,Moved Permanently,Thread Group 1-82,text,true,,754,125,3,3,https://www.google.com/classroom,147,0,119
1633734330763,801,HTTP Request-2,302,Moved Temporarily,Thread Group 1-82,text,true,,1728,122,3,3,https://classroom.google.com/,785,0,119
1633734331564,377,HTTP Request-3,200,OK,Thread Group 1-82,text,true,,101921,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,234,0,122
1633734330974,1591,HTTP Request,200,OK,Thread Group 1-83,text,true,,104805,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,141,0,112
1633734330974,141,HTTP Request-0,301,Moved Permanently,Thread Group 1-83,text,true,,759,121,4,4,https://google.com/classroom,141,0,112
1633734331115,149,HTTP Request-1,301,Moved Permanently,Thread Group 1-83,text,true,,754,125,4,4,https://www.google.com/classroom,149,0,118
1633734331265,928,HTTP Request-2,302,Moved Temporarily,Thread Group 1-83,text,true,,1728,122,4,4,https://classroom.google.com/,914,0,113
1633734332193,372,HTTP Request-3,200,OK,Thread Group 1-83,text,true,,101564,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,231,0,112
1633734331490,1371,HTTP Request,200,OK,Thread Group 1-84,text,true,,104690,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,133,0,104
1633734331490,133,HTTP Request-0,301,Moved Permanently,Thread Group 1-84,text,true,,759,121,3,3,https://google.com/classroom,133,0,104
1633734331623,122,HTTP Request-1,301,Moved Permanently,Thread Group 1-84,text,true,,754,125,3,3,https://www.google.com/classroom,122,0,94
1633734331745,760,HTTP Request-2,302,Moved Temporarily,Thread Group 1-84,text,true,,1728,122,3,3,https://classroom.google.com/,758,0,101
1633734332506,355,HTTP Request-3,200,OK,Thread Group 1-84,text,true,,101449,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,214,0,103
1633734331974,1551,HTTP Request,200,OK,Thread Group 1-85,text,true,,104965,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,135,0,107
1633734331974,135,HTTP Request-0,301,Moved Permanently,Thread Group 1-85,text,true,,759,121,4,4,https://google.com/classroom,135,0,107
1633734332110,150,HTTP Request-1,301,Moved Permanently,Thread Group 1-85,text,true,,754,125,4,4,https://www.google.com/classroom,150,0,121
1633734332260,891,HTTP Request-2,302,Moved Temporarily,Thread Group 1-85,text,true,,1728,122,4,4,https://classroom.google.com/,881,0,109
1633734333152,373,HTTP Request-3,200,OK,Thread Group 1-85,text,true,,101724,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,217,0,100
1633734332474,1425,HTTP Request,200,OK,Thread Group 1-86,text,true,,104889,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,123,0,94
1633734332474,123,HTTP Request-0,301,Moved Permanently,Thread Group 1-86,text,true,,759,121,3,3,https://google.com/classroom,123,0,94
1633734332598,148,HTTP Request-1,301,Moved Permanently,Thread Group 1-86,text,true,,754,125,3,3,https://www.google.com/classroom,148,0,119
1633734332746,762,HTTP Request-2,302,Moved Temporarily,Thread Group 1-86,text,true,,1728,122,3,3,https://classroom.google.com/,762,0,101
1633734333508,391,HTTP Request-3,200,OK,Thread Group 1-86,text,true,,101648,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,237,0,122
1633734332974,1493,HTTP Request,200,OK,Thread Group 1-87,text,true,,104750,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,135,0,107
1633734332974,135,HTTP Request-0,301,Moved Permanently,Thread Group 1-87,text,true,,759,121,3,3,https://google.com/classroom,135,0,107
1633734333109,141,HTTP Request-1,301,Moved Permanently,Thread Group 1-87,text,true,,754,125,3,3,https://www.google.com/classroom,141,0,113
1633734333251,888,HTTP Request-2,302,Moved Temporarily,Thread Group 1-87,text,true,,1728,122,3,3,https://classroom.google.com/,888,0,116
1633734334140,327,HTTP Request-3,200,OK,Thread Group 1-87,text,true,,101509,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,232,0,117
1633734333475,1612,HTTP Request,200,OK,Thread Group 1-88,text,true,,104809,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,123,0,94
1633734333475,123,HTTP Request-0,301,Moved Permanently,Thread Group 1-88,text,true,,759,121,4,4,https://google.com/classroom,123,0,94
1633734333599,135,HTTP Request-1,301,Moved Permanently,Thread Group 1-88,text,true,,754,125,4,4,https://www.google.com/classroom,135,0,107
1633734333735,1040,HTTP Request-2,302,Moved Temporarily,Thread Group 1-88,text,true,,1728,122,4,4,https://classroom.google.com/,1031,0,106
1633734334776,311,HTTP Request-3,200,OK,Thread Group 1-88,text,true,,101568,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,228,0,118
1633734333974,1734,HTTP Request,200,OK,Thread Group 1-89,text,true,,105125,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,140,0,109
1633734333974,140,HTTP Request-0,301,Moved Permanently,Thread Group 1-89,text,true,,759,121,4,4,https://google.com/classroom,140,0,109
1633734334114,141,HTTP Request-1,301,Moved Permanently,Thread Group 1-89,text,true,,754,125,4,4,https://www.google.com/classroom,140,0,112
1633734334255,1140,HTTP Request-2,302,Moved Temporarily,Thread Group 1-89,text,true,,1728,122,4,4,https://classroom.google.com/,1140,0,111
1633734335395,312,HTTP Request-3,200,OK,Thread Group 1-89,text,true,,101884,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,218,0,109
1633734334490,1910,HTTP Request,200,OK,Thread Group 1-90,text,true,,105250,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,136,0,107
1633734334490,137,HTTP Request-0,301,Moved Permanently,Thread Group 1-90,text,true,,759,121,4,4,https://google.com/classroom,136,0,107
1633734334627,148,HTTP Request-1,301,Moved Permanently,Thread Group 1-90,text,true,,754,125,4,4,https://www.google.com/classroom,148,0,120
1633734334776,1255,HTTP Request-2,302,Moved Temporarily,Thread Group 1-90,text,true,,1728,122,4,4,https://classroom.google.com/,1250,0,129
1633734336031,368,HTTP Request-3,200,OK,Thread Group 1-90,text,true,,102009,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,214,0,101
1633734334990,1978,HTTP Request,200,OK,Thread Group 1-91,text,true,,104894,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,138,0,106
1633734334990,138,HTTP Request-0,301,Moved Permanently,Thread Group 1-91,text,true,,759,121,4,4,https://google.com/classroom,138,0,106
1633734335129,149,HTTP Request-1,301,Moved Permanently,Thread Group 1-91,text,true,,754,125,4,4,https://www.google.com/classroom,149,0,120
1633734335278,1373,HTTP Request-2,302,Moved Temporarily,Thread Group 1-91,text,true,,1728,122,4,4,https://classroom.google.com/,1373,0,118
1633734336652,315,HTTP Request-3,200,OK,Thread Group 1-91,text,true,,101653,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,233,0,119
1633734335489,1532,HTTP Request,200,OK,Thread Group 1-92,text,true,,104897,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,143,0,107
1633734335489,143,HTTP Request-0,301,Moved Permanently,Thread Group 1-92,text,true,,759,121,4,4,https://google.com/classroom,143,0,107
1633734335632,138,HTTP Request-1,301,Moved Permanently,Thread Group 1-92,text,true,,754,125,4,4,https://www.google.com/classroom,138,0,109
1633734335770,882,HTTP Request-2,302,Moved Temporarily,Thread Group 1-92,text,true,,1728,122,4,4,https://classroom.google.com/,882,0,123
1633734336652,369,HTTP Request-3,200,OK,Thread Group 1-92,text,true,,101656,251,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,226,0,109
1633734335989,1440,HTTP Request,200,OK,Thread Group 1-93,text,true,,104858,619,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,130,0,101
1633734335989,130,HTTP Request-0,301,Moved Permanently,Thread Group 1-93,text,true,,759,121,3,3,https://google.com/classroom,130,0,101
1633734336120,153,HTTP Request-1,301,Moved Permanently,Thread Group 1-93,text,true,,754,125,3,3,https://www.google.com/classroom,153,0,124
1633734336273,778,HTTP Request-2,302,Moved Temporarily,Thread Group 1-93,text,true,,1728,122,3,3,https://classroom.google.com/,762,0,101
1633734337051,378,HTTP Request-3,200,OK,Thread Group 1-93,text,true,,101617,251,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,235,0,105
1633734336489,1581,HTTP Request,200,OK,Thread Group 1-94,text,true,,105210,619,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,138,0,109
